Fecha;Cobros;Pagos_Operativos;Pagos_Programados;Flujo_Caja;Saldo_Bancario
2024-03-05;403.415,79 €;15.841,28 €;1.200.000,00 €;-812.425,48 €;7.363.332,35 €
2024-03-06;2.568,46 €;14.979,73 €;0,00 €;-12.411,26 €;7.350.921,09 €
2024-03-07;2.980,37 €;16.267,95 €;0,00 €;-13.287,59 €;7.337.633,50 €
2024-03-08;3.034,70 €;16.324,27 €;0,00 €;-13.289,57 €;7.324.343,93 €
2024-03-09;2.408,34 €;16.873,47 €;0,00 €;-14.465,14 €;7.309.878,79 €
2024-03-10;2.669,42 €;17.675,34 €;0,00 €;-15.005,92 €;7.294.872,88 €
2024-03-11;2.731,58 €;17.033,79 €;0,00 €;-14.302,21 €;7.280.570,67 €
2024-03-12;4.390,71 €;14.138,64 €;0,00 €;-9.747,93 €;7.270.822,74 €
2024-03-13;4.062,87 €;14.184,70 €;0,00 €;-10.121,83 €;7.260.700,91 €
2024-03-14;2.956,13 €;15.426,34 €;0,00 €;-12.470,22 €;7.248.230,69 €
2024-03-15;2.980,21 €;14.863,24 €;0,00 €;-11.883,03 €;7.236.347,66 €
2024-03-16;2.587,40 €;13.832,51 €;0,00 €;-11.245,11 €;7.225.102,55 €
2024-03-17;2.207,93 €;14.877,46 €;0,00 €;-12.669,53 €;7.212.433,02 €
2024-03-18;3.103,56 €;14.828,23 €;0,00 €;-11.724,67 €;7.200.708,35 €
2024-03-19;2.663,07 €;14.532,23 €;0,00 €;-11.869,15 €;7.188.839,20 €
2024-03-20;3.119,57 €;15.066,32 €;0,00 €;-11.946,74 €;7.176.892,46 €
2024-03-21;2.361,90 €;17.307,68 €;0,00 €;-14.945,78 €;7.161.946,68 €
2024-03-22;2.781,01 €;15.838,86 €;0,00 €;-13.057,84 €;7.148.888,83 €
2024-03-23;3.236,31 €;19.247,71 €;0,00 €;-16.011,40 €;7.132.877,43 €
2024-03-24;3.345,10 €;15.795,76 €;0,00 €;-12.450,66 €;7.120.426,78 €
2024-03-25;3.370,74 €;15.104,90 €;0,00 €;-11.734,17 €;7.108.692,61 €
2024-03-26;2.501,76 €;15.546,20 €;0,00 €;-13.044,44 €;7.095.648,17 €
2024-03-27;3.589,34 €;15.924,74 €;0,00 €;-12.335,40 €;7.083.312,77 €
2024-03-28;2.761,89 €;16.192,88 €;350.000,00 €;-363.430,99 €;6.719.881,79 €
2024-03-29;3.478,43 €;18.655,07 €;0,00 €;-15.176,64 €;6.704.705,15 €
2024-03-30;3.156,68 €;14.272,02 €;0,00 €;-11.115,34 €;6.693.589,81 €
2024-03-31;2.473,81 €;16.828,57 €;0,00 €;-14.354,76 €;6.679.235,05 €
2024-04-01;458.490,11 €;15.851,63 €;0,00 €;442.638,49 €;7.121.873,54 €
2024-04-02;492.568,19 €;13.183,35 €;0,00 €;479.384,83 €;7.601.258,37 €
2024-04-03;504.948,27 €;16.696,05 €;0,00 €;488.252,22 €;8.089.510,59 €
2024-04-04;467.250,61 €;17.441,44 €;0,00 €;449.809,17 €;8.539.319,76 €
2024-04-05;550.888,94 €;14.254,24 €;1.200.000,00 €;-663.365,29 €;7.875.954,47 €
2024-04-06;3.665,76 €;15.526,60 €;0,00 €;-11.860,84 €;7.864.093,63 €
2024-04-07;3.033,67 €;12.951,97 €;0,00 €;-9.918,30 €;7.854.175,33 €
2024-04-08;3.537,06 €;13.651,79 €;0,00 €;-10.114,73 €;7.844.060,60 €
2024-04-09;4.128,90 €;17.112,04 €;0,00 €;-12.983,15 €;7.831.077,45 €
2024-04-10;4.142,24 €;14.840,38 €;0,00 €;-10.698,13 €;7.820.379,32 €
2024-04-11;2.548,00 €;13.876,80 €;0,00 €;-11.328,80 €;7.809.050,52 €
2024-04-12;2.698,73 €;15.884,19 €;0,00 €;-13.185,46 €;7.795.865,07 €
2024-04-13;3.904,46 €;14.756,38 €;0,00 €;-10.851,92 €;7.785.013,14 €
2024-04-14;2.632,86 €;14.833,77 €;0,00 €;-12.200,91 €;7.772.812,24 €
2024-04-15;2.500,73 €;16.648,99 €;0,00 €;-14.148,26 €;7.758.663,98 €
2024-04-16;2.918,90 €;13.797,40 €;0,00 €;-10.878,50 €;7.747.785,48 €
2024-04-17;3.372,11 €;14.181,95 €;0,00 €;-10.809,84 €;7.736.975,64 €
2024-04-18;3.110,80 €;15.771,12 €;0,00 €;-12.660,32 €;7.724.315,32 €
2024-04-19;2.836,72 €;16.994,11 €;0,00 €;-14.157,40 €;7.710.157,93 €
2024-04-20;2.824,89 €;17.397,24 €;400.000,00 €;-414.572,35 €;7.295.585,58 €
2024-04-21;2.805,83 €;14.542,41 €;0,00 €;-11.736,58 €;7.283.849,00 €
2024-04-22;2.722,25 €;16.946,07 €;0,00 €;-14.223,82 €;7.269.625,18 €
2024-04-23;4.302,82 €;14.363,79 €;0,00 €;-10.060,97 €;7.259.564,21 €
2024-04-24;3.310,76 €;18.279,31 €;0,00 €;-14.968,56 €;7.244.595,66 €
2024-04-25;3.605,38 €;13.839,34 €;0,00 €;-10.233,96 €;7.234.361,69 €
2024-04-26;2.917,46 €;17.532,72 €;0,00 €;-14.615,26 €;7.219.746,43 €
2024-04-27;3.069,02 €;14.555,27 €;0,00 €;-11.486,25 €;7.208.260,18 €
2024-04-28;2.805,22 €;18.559,87 €;350.000,00 €;-365.754,65 €;6.842.505,54 €
2024-04-29;1.836,15 €;16.426,98 €;0,00 €;-14.590,84 €;6.827.914,70 €
2024-04-30;2.473,00 €;14.015,98 €;0,00 €;-11.542,98 €;6.816.371,72 €
2024-05-01;383.769,07 €;14.756,64 €;0,00 €;369.012,42 €;7.185.384,15 €
2024-05-02;361.810,81 €;16.711,77 €;0,00 €;345.099,04 €;7.530.483,19 €
2024-05-03;414.532,05 €;17.118,97 €;0,00 €;397.413,08 €;7.927.896,27 €
2024-05-04;540.547,78 €;15.433,93 €;0,00 €;525.113,86 €;8.453.010,13 €
2024-05-05;472.078,19 €;15.606,99 €;1.200.000,00 €;-743.528,80 €;7.709.481,33 €
2024-05-06;3.807,28 €;16.677,53 €;0,00 €;-12.870,25 €;7.696.611,08 €
2024-05-07;3.367,49 €;15.737,70 €;0,00 €;-12.370,21 €;7.684.240,88 €
2024-05-08;3.553,28 €;13.599,74 €;0,00 €;-10.046,46 €;7.674.194,42 €
2024-05-09;2.711,55 €;14.320,54 €;0,00 €;-11.608,99 €;7.662.585,43 €
2024-05-10;3.423,98 €;15.892,68 €;0,00 €;-12.468,70 €;7.650.116,72 €
2024-05-11;3.526,36 €;17.363,22 €;0,00 €;-13.836,87 €;7.636.279,86 €
2024-05-12;2.873,68 €;17.963,97 €;0,00 €;-15.090,30 €;7.621.189,56 €
2024-05-13;3.441,77 €;16.709,29 €;0,00 €;-13.267,52 €;7.607.922,04 €
2024-05-14;3.445,09 €;15.970,94 €;0,00 €;-12.525,84 €;7.595.396,19 €
2024-05-15;2.887,22 €;16.663,22 €;0,00 €;-13.776,00 €;7.581.620,20 €
2024-05-16;2.600,62 €;14.539,87 €;0,00 €;-11.939,26 €;7.569.680,94 €
2024-05-17;2.569,94 €;15.310,15 €;0,00 €;-12.740,22 €;7.556.940,72 €
2024-05-18;3.205,25 €;14.303,80 €;0,00 €;-11.098,55 €;7.545.842,17 €
2024-05-19;3.325,50 €;13.666,89 €;0,00 €;-10.341,38 €;7.535.500,79 €
2024-05-20;2.765,74 €;16.040,32 €;0,00 €;-13.274,59 €;7.522.226,20 €
2024-05-21;3.175,29 €;15.818,27 €;0,00 €;-12.642,98 €;7.509.583,22 €
2024-05-22;3.447,27 €;16.571,48 €;0,00 €;-13.124,21 €;7.496.459,01 €
2024-05-23;3.471,10 €;16.359,17 €;0,00 €;-12.888,07 €;7.483.570,94 €
2024-05-24;3.937,94 €;15.903,97 €;0,00 €;-11.966,03 €;7.471.604,92 €
2024-05-25;3.800,49 €;16.374,92 €;0,00 €;-12.574,43 €;7.459.030,48 €
2024-05-26;2.661,35 €;15.475,98 €;0,00 €;-12.814,62 €;7.446.215,86 €
2024-05-27;4.003,79 €;16.159,34 €;0,00 €;-12.155,54 €;7.434.060,32 €
2024-05-28;2.896,51 €;14.450,78 €;350.000,00 €;-361.554,27 €;7.072.506,04 €
2024-05-29;3.684,44 €;16.094,56 €;0,00 €;-12.410,12 €;7.060.095,92 €
2024-05-30;3.195,99 €;16.542,63 €;0,00 €;-13.346,63 €;7.046.749,29 €
2024-05-31;2.955,93 €;14.535,48 €;0,00 €;-11.579,55 €;7.035.169,74 €
2024-06-01;383.915,16 €;15.617,75 €;0,00 €;368.297,41 €;7.403.467,14 €
2024-06-02;465.721,77 €;14.604,60 €;0,00 €;451.117,18 €;7.854.584,32 €
2024-06-03;396.330,84 €;14.750,24 €;0,00 €;381.580,60 €;8.236.164,92 €
2024-06-04;522.664,96 €;13.852,61 €;0,00 €;508.812,36 €;8.744.977,28 €
2024-06-05;550.139,63 €;17.438,66 €;1.200.000,00 €;-667.299,03 €;8.077.678,25 €
2024-06-06;2.763,54 €;17.138,53 €;0,00 €;-14.374,98 €;8.063.303,26 €
2024-06-07;3.312,99 €;16.346,15 €;0,00 €;-13.033,17 €;8.050.270,10 €
2024-06-08;2.799,30 €;18.498,29 €;0,00 €;-15.698,99 €;8.034.571,11 €
2024-06-09;2.847,76 €;15.256,13 €;0,00 €;-12.408,37 €;8.022.162,74 €
2024-06-10;3.549,25 €;20.087,64 €;0,00 €;-16.538,40 €;8.005.624,34 €
2024-06-11;3.142,73 €;15.198,71 €;0,00 €;-12.055,98 €;7.993.568,36 €
2024-06-12;4.031,82 €;15.922,79 €;0,00 €;-11.890,97 €;7.981.677,40 €
2024-06-13;2.920,88 €;14.943,33 €;0,00 €;-12.022,45 €;7.969.654,95 €
2024-06-14;3.661,67 €;16.098,49 €;0,00 €;-12.436,82 €;7.957.218,13 €
2024-06-15;3.210,71 €;16.793,42 €;0,00 €;-13.582,72 €;7.943.635,41 €
2024-06-16;3.559,89 €;15.369,13 €;0,00 €;-11.809,24 €;7.931.826,18 €
2024-06-17;2.938,42 €;18.205,08 €;0,00 €;-15.266,66 €;7.916.559,52 €
2024-06-18;3.137,22 €;15.898,72 €;0,00 €;-12.761,50 €;7.903.798,01 €
2024-06-19;3.104,25 €;15.945,73 €;0,00 €;-12.841,48 €;7.890.956,54 €
2024-06-20;2.743,97 €;14.176,50 €;0,00 €;-11.432,53 €;7.879.524,00 €
2024-06-21;3.493,04 €;16.167,75 €;0,00 €;-12.674,71 €;7.866.849,30 €
2024-06-22;3.487,12 €;15.338,96 €;0,00 €;-11.851,83 €;7.854.997,46 €
2024-06-23;3.458,78 €;14.627,64 €;0,00 €;-11.168,86 €;7.843.828,60 €
2024-06-24;3.930,48 €;14.375,29 €;0,00 €;-10.444,81 €;7.833.383,79 €
2024-06-25;3.886,67 €;19.547,65 €;0,00 €;-15.660,97 €;7.817.722,82 €
2024-06-26;2.974,53 €;15.144,78 €;0,00 €;-12.170,26 €;7.805.552,56 €
2024-06-27;3.348,53 €;13.354,52 €;0,00 €;-10.006,00 €;7.795.546,57 €
2024-06-28;2.850,20 €;14.492,67 €;350.000,00 €;-361.642,47 €;7.433.904,10 €
2024-06-29;3.173,68 €;15.462,65 €;0,00 €;-12.288,97 €;7.421.615,13 €
2024-06-30;2.862,13 €;16.360,00 €;1.000.000,00 €;-1.013.497,88 €;6.408.117,26 €
2024-07-01;81.470,56 €;27.009,59 €;0,00 €;54.460,97 €;6.462.578,22 €
2024-07-02;71.419,59 €;27.253,23 €;0,00 €;44.166,36 €;6.506.744,58 €
2024-07-03;66.765,77 €;24.610,28 €;0,00 €;42.155,49 €;6.548.900,07 €
2024-07-04;78.058,95 €;26.580,88 €;0,00 €;51.478,07 €;6.600.378,14 €
2024-07-05;51.145,08 €;24.147,88 €;1.200.000,00 €;-1.173.002,80 €;5.427.375,33 €
2024-07-06;79.988,97 €;24.660,71 €;0,00 €;55.328,26 €;5.482.703,59 €
2024-07-07;108.088,39 €;24.064,58 €;0,00 €;84.023,80 €;5.566.727,40 €
2024-07-08;68.993,75 €;23.523,22 €;0,00 €;45.470,53 €;5.612.197,92 €
2024-07-09;70.513,57 €;28.028,42 €;0,00 €;42.485,15 €;5.654.683,07 €
2024-07-10;57.898,83 €;27.277,22 €;0,00 €;30.621,61 €;5.685.304,68 €
2024-07-11;68.324,13 €;27.853,33 €;0,00 €;40.470,80 €;5.725.775,48 €
2024-07-12;84.538,08 €;25.978,63 €;0,00 €;58.559,45 €;5.784.334,93 €
2024-07-13;108.372,00 €;27.453,62 €;0,00 €;80.918,38 €;5.865.253,31 €
2024-07-14;101.827,07 €;22.377,42 €;0,00 €;79.449,64 €;5.944.702,95 €
2024-07-15;64.997,57 €;27.626,18 €;0,00 €;37.371,39 €;5.982.074,35 €
2024-07-16;65.353,42 €;26.254,24 €;0,00 €;39.099,18 €;6.021.173,53 €
2024-07-17;51.476,42 €;27.154,22 €;0,00 €;24.322,20 €;6.045.495,72 €
2024-07-18;70.571,12 €;26.660,05 €;0,00 €;43.911,08 €;6.089.406,80 €
2024-07-19;75.273,86 €;23.925,89 €;0,00 €;51.347,98 €;6.140.754,78 €
2024-07-20;84.373,81 €;22.903,92 €;400.000,00 €;-338.530,11 €;5.802.224,66 €
2024-07-21;93.515,83 €;24.475,89 €;0,00 €;69.039,94 €;5.871.264,60 €
2024-07-22;59.250,28 €;27.029,83 €;0,00 €;32.220,45 €;5.903.485,05 €
2024-07-23;60.787,19 €;27.280,18 €;0,00 €;33.507,01 €;5.936.992,06 €
2024-07-24;68.937,85 €;23.164,12 €;0,00 €;45.773,74 €;5.982.765,79 €
2024-07-25;51.834,78 €;23.937,80 €;0,00 €;27.896,98 €;6.010.662,78 €
2024-07-26;73.424,16 €;24.453,53 €;0,00 €;48.970,63 €;6.059.633,41 €
2024-07-27;107.668,55 €;25.185,39 €;0,00 €;82.483,16 €;6.142.116,57 €
2024-07-28;97.618,97 €;23.175,90 €;350.000,00 €;-275.556,92 €;5.866.559,65 €
2024-07-29;48.664,33 €;23.055,90 €;0,00 €;25.608,44 €;5.892.168,08 €
2024-07-30;60.538,65 €;24.256,33 €;0,00 €;36.282,32 €;5.928.450,40 €
2024-07-31;78.373,22 €;26.072,51 €;0,00 €;52.300,71 €;5.980.751,11 €
2024-08-01;46.286,05 €;23.538,81 €;0,00 €;22.747,23 €;6.003.498,35 €
2024-08-02;65.729,81 €;25.668,39 €;0,00 €;40.061,42 €;6.043.559,77 €
2024-08-03;88.329,99 €;28.017,11 €;0,00 €;60.312,89 €;6.103.872,65 €
2024-08-04;108.175,70 €;23.296,44 €;0,00 €;84.879,26 €;6.188.751,92 €
2024-08-05;63.109,09 €;25.487,11 €;1.200.000,00 €;-1.162.378,02 €;5.026.373,90 €
2024-08-06;71.741,63 €;27.949,51 €;0,00 €;43.792,12 €;5.070.166,01 €
2024-08-07;73.033,68 €;25.063,46 €;0,00 €;47.970,22 €;5.118.136,23 €
2024-08-08;83.199,81 €;24.752,66 €;0,00 €;58.447,15 €;5.176.583,38 €
2024-08-09;66.886,46 €;28.226,99 €;0,00 €;38.659,47 €;5.215.242,85 €
2024-08-10;103.890,44 €;25.287,60 €;0,00 €;78.602,85 €;5.293.845,70 €
2024-08-11;85.279,45 €;28.108,99 €;0,00 €;57.170,46 €;5.351.016,16 €
2024-08-12;78.033,31 €;26.757,93 €;0,00 €;51.275,38 €;5.402.291,53 €
2024-08-13;62.425,93 €;25.214,31 €;0,00 €;37.211,62 €;5.439.503,15 €
2024-08-14;64.023,97 €;26.859,38 €;0,00 €;37.164,59 €;5.476.667,74 €
2024-08-15;68.332,02 €;26.540,90 €;0,00 €;41.791,12 €;5.518.458,86 €
2024-08-16;56.006,93 €;27.941,77 €;0,00 €;28.065,16 €;5.546.524,02 €
2024-08-17;102.417,70 €;24.803,31 €;0,00 €;77.614,39 €;5.624.138,41 €
2024-08-18;109.804,66 €;25.982,41 €;0,00 €;83.822,25 €;5.707.960,66 €
2024-08-19;70.853,47 €;25.776,97 €;0,00 €;45.076,50 €;5.753.037,16 €
2024-08-20;55.798,82 €;27.308,30 €;0,00 €;28.490,52 €;5.781.527,68 €
2024-08-21;67.519,53 €;23.849,64 €;0,00 €;43.669,88 €;5.825.197,57 €
2024-08-22;74.446,23 €;27.933,95 €;0,00 €;46.512,28 €;5.871.709,84 €
2024-08-23;53.486,09 €;26.832,66 €;0,00 €;26.653,43 €;5.898.363,28 €
2024-08-24;89.382,34 €;23.266,15 €;0,00 €;66.116,19 €;5.964.479,47 €
2024-08-25;108.895,44 €;28.316,53 €;0,00 €;80.578,91 €;6.045.058,38 €
2024-08-26;70.670,76 €;30.368,19 €;0,00 €;40.302,58 €;6.085.360,95 €
2024-08-27;71.805,77 €;27.903,67 €;0,00 €;43.902,10 €;6.129.263,06 €
2024-08-28;83.385,96 €;28.753,97 €;350.000,00 €;-295.368,01 €;5.833.895,05 €
2024-08-29;72.258,42 €;26.070,74 €;0,00 €;46.187,68 €;5.880.082,73 €
2024-08-30;73.773,10 €;22.576,99 €;0,00 €;51.196,11 €;5.931.278,84 €
2024-08-31;127.237,46 €;22.211,76 €;0,00 €;105.025,70 €;6.036.304,54 €
2024-09-01;463.609,77 €;15.922,62 €;0,00 €;447.687,15 €;6.483.991,69 €
2024-09-02;434.405,86 €;14.652,03 €;0,00 €;419.753,83 €;6.903.745,52 €
2024-09-03;495.689,82 €;14.168,14 €;0,00 €;481.521,68 €;7.385.267,20 €
2024-09-04;496.249,55 €;15.445,88 €;0,00 €;480.803,67 €;7.866.070,87 €
2024-09-05;447.964,23 €;16.463,38 €;1.200.000,00 €;-768.499,15 €;7.097.571,73 €
2024-09-06;2.645,80 €;13.360,86 €;0,00 €;-10.715,06 €;7.086.856,66 €
2024-09-07;4.316,92 €;14.866,68 €;0,00 €;-10.549,76 €;7.076.306,90 €
2024-09-08;3.325,42 €;17.804,81 €;0,00 €;-14.479,38 €;7.061.827,52 €
2024-09-09;2.795,86 €;13.927,07 €;0,00 €;-11.131,21 €;7.050.696,31 €
2024-09-10;3.619,97 €;16.844,64 €;0,00 €;-13.224,68 €;7.037.471,63 €
2024-09-11;3.107,43 €;14.812,90 €;0,00 €;-11.705,48 €;7.025.766,15 €
2024-09-12;3.035,56 €;16.358,69 €;0,00 €;-13.323,13 €;7.012.443,02 €
2024-09-13;3.443,14 €;17.185,99 €;0,00 €;-13.742,85 €;6.998.700,17 €
2024-09-14;2.516,06 €;16.651,92 €;0,00 €;-14.135,86 €;6.984.564,30 €
2024-09-15;3.338,31 €;16.903,74 €;0,00 €;-13.565,43 €;6.970.998,88 €
2024-09-16;4.118,48 €;13.812,61 €;0,00 €;-9.694,13 €;6.961.304,75 €
2024-09-17;3.395,09 €;17.210,49 €;0,00 €;-13.815,40 €;6.947.489,35 €
2024-09-18;2.973,89 €;14.260,96 €;0,00 €;-11.287,07 €;6.936.202,28 €
2024-09-19;2.908,45 €;15.929,31 €;0,00 €;-13.020,87 €;6.923.181,41 €
2024-09-20;2.956,83 €;15.927,37 €;0,00 €;-12.970,54 €;6.910.210,87 €
2024-09-21;3.035,02 €;16.267,68 €;0,00 €;-13.232,67 €;6.896.978,21 €
2024-09-22;2.973,10 €;16.045,44 €;0,00 €;-13.072,34 €;6.883.905,87 €
2024-09-23;3.620,16 €;14.274,29 €;0,00 €;-10.654,13 €;6.873.251,74 €
2024-09-24;2.295,40 €;13.515,20 €;0,00 €;-11.219,80 €;6.862.031,94 €
2024-09-25;3.593,00 €;16.848,52 €;0,00 €;-13.255,52 €;6.848.776,42 €
2024-09-26;2.972,16 €;15.818,75 €;0,00 €;-12.846,60 €;6.835.929,82 €
2024-09-27;3.350,47 €;17.264,07 €;0,00 €;-13.913,59 €;6.822.016,23 €
2024-09-28;2.598,51 €;15.472,90 €;350.000,00 €;-362.874,39 €;6.459.141,83 €
2024-09-29;3.826,32 €;13.432,25 €;0,00 €;-9.605,94 €;6.449.535,90 €
2024-09-30;3.784,82 €;16.989,19 €;0,00 €;-13.204,38 €;6.436.331,52 €
2024-10-01;522.279,53 €;14.984,44 €;0,00 €;507.295,08 €;6.943.626,60 €
2024-10-02;398.562,26 €;16.053,01 €;0,00 €;382.509,26 €;7.326.135,86 €
2024-10-03;515.756,05 €;14.568,81 €;0,00 €;501.187,24 €;7.827.323,10 €
2024-10-04;494.542,75 €;18.006,45 €;0,00 €;476.536,30 €;8.303.859,40 €
2024-10-05;394.036,44 €;14.225,15 €;1.200.000,00 €;-820.188,72 €;7.483.670,69 €
2024-10-06;3.149,85 €;15.033,86 €;0,00 €;-11.884,00 €;7.471.786,68 €
2024-10-07;3.344,27 €;15.701,17 €;0,00 €;-12.356,91 €;7.459.429,78 €
2024-10-08;3.440,04 €;13.901,73 €;0,00 €;-10.461,69 €;7.448.968,09 €
2024-10-09;3.250,63 €;16.035,78 €;0,00 €;-12.785,15 €;7.436.182,94 €
2024-10-10;3.307,62 €;17.957,87 €;0,00 €;-14.650,25 €;7.421.532,69 €
2024-10-11;3.898,81 €;14.804,31 €;0,00 €;-10.905,50 €;7.410.627,19 €
2024-10-12;3.775,02 €;16.132,71 €;0,00 €;-12.357,70 €;7.398.269,49 €
2024-10-13;1.728,47 €;11.415,85 €;0,00 €;-9.687,37 €;7.388.582,12 €
2024-10-14;3.003,28 €;15.481,61 €;0,00 €;-12.478,33 €;7.376.103,79 €
2024-10-15;3.079,67 €;15.070,44 €;0,00 €;-11.990,76 €;7.364.113,03 €
2024-10-16;2.285,95 €;14.312,25 €;0,00 €;-12.026,30 €;7.352.086,73 €
2024-10-17;3.209,09 €;17.162,18 €;0,00 €;-13.953,08 €;7.338.133,64 €
2024-10-18;3.786,38 €;15.050,63 €;0,00 €;-11.264,26 €;7.326.869,39 €
2024-10-19;2.618,72 €;15.273,78 €;0,00 €;-12.655,07 €;7.314.214,32 €
2024-10-20;3.330,20 €;14.974,21 €;400.000,00 €;-411.644,01 €;6.902.570,31 €
2024-10-21;2.704,09 €;12.664,78 €;0,00 €;-9.960,69 €;6.892.609,62 €
2024-10-22;2.826,04 €;13.842,02 €;0,00 €;-11.015,98 €;6.881.593,64 €
2024-10-23;3.900,70 €;16.981,64 €;0,00 €;-13.080,94 €;6.868.512,70 €
2024-10-24;2.890,72 €;12.375,07 €;0,00 €;-9.484,35 €;6.859.028,35 €
2024-10-25;3.393,11 €;14.390,53 €;0,00 €;-10.997,42 €;6.848.030,93 €
2024-10-26;2.226,39 €;14.940,42 €;0,00 €;-12.714,03 €;6.835.316,90 €
2024-10-27;4.093,16 €;18.155,43 €;0,00 €;-14.062,27 €;6.821.254,62 €
2024-10-28;3.463,33 €;16.692,91 €;350.000,00 €;-363.229,58 €;6.458.025,04 €
2024-10-29;3.070,75 €;14.704,24 €;0,00 €;-11.633,49 €;6.446.391,55 €
2024-10-30;3.449,77 €;17.496,77 €;0,00 €;-14.047,00 €;6.432.344,55 €
2024-10-31;2.457,09 €;14.429,23 €;0,00 €;-11.972,14 €;6.420.372,42 €
2024-11-01;533.426,54 €;17.053,65 €;0,00 €;516.372,89 €;6.936.745,30 €
2024-11-02;458.100,76 €;13.501,68 €;0,00 €;444.599,08 €;7.381.344,38 €
2024-11-03;464.096,52 €;17.149,89 €;0,00 €;446.946,64 €;7.828.291,02 €
2024-11-04;449.717,22 €;14.930,80 €;0,00 €;434.786,42 €;8.263.077,44 €
2024-11-05;445.267,43 €;13.997,24 €;1.200.000,00 €;-768.729,81 €;7.494.347,63 €
2024-11-06;3.509,34 €;15.214,28 €;0,00 €;-11.704,95 €;7.482.642,68 €
2024-11-07;3.289,95 €;15.956,02 €;0,00 €;-12.666,06 €;7.469.976,61 €
2024-11-08;3.487,87 €;14.797,88 €;0,00 €;-11.310,00 €;7.458.666,61 €
2024-11-09;3.157,60 €;16.370,93 €;0,00 €;-13.213,33 €;7.445.453,28 €
2024-11-10;3.418,60 €;14.665,51 €;0,00 €;-11.246,91 €;7.434.206,37 €
2024-11-11;2.952,58 €;16.470,56 €;0,00 €;-13.517,98 €;7.420.688,39 €
2024-11-12;4.276,87 €;16.203,33 €;0,00 €;-11.926,47 €;7.408.761,92 €
2024-11-13;2.378,03 €;15.448,62 €;0,00 €;-13.070,58 €;7.395.691,34 €
2024-11-14;3.792,47 €;14.877,93 €;0,00 €;-11.085,46 €;7.384.605,88 €
2024-11-15;3.845,95 €;15.767,31 €;0,00 €;-11.921,36 €;7.372.684,53 €
2024-11-16;2.735,92 €;16.365,38 €;0,00 €;-13.629,46 €;7.359.055,07 €
2024-11-17;4.276,64 €;18.632,70 €;0,00 €;-14.356,06 €;7.344.699,00 €
2024-11-18;3.659,75 €;16.949,13 €;0,00 €;-13.289,39 €;7.331.409,62 €
2024-11-19;3.647,57 €;17.003,98 €;0,00 €;-13.356,42 €;7.318.053,20 €
2024-11-20;3.176,01 €;20.172,77 €;0,00 €;-16.996,76 €;7.301.056,45 €
2024-11-21;3.053,39 €;16.313,94 €;0,00 €;-13.260,55 €;7.287.795,90 €
2024-11-22;3.057,30 €;16.266,97 €;0,00 €;-13.209,67 €;7.274.586,23 €
2024-11-23;3.357,27 €;16.596,02 €;0,00 €;-13.238,76 €;7.261.347,47 €
2024-11-24;3.862,59 €;14.026,55 €;0,00 €;-10.163,96 €;7.251.183,51 €
2024-11-25;3.252,66 €;14.874,15 €;0,00 €;-11.621,49 €;7.239.562,02 €
2024-11-26;2.706,28 €;14.780,75 €;0,00 €;-12.074,47 €;7.227.487,55 €
2024-11-27;3.574,21 €;16.511,42 €;0,00 €;-12.937,21 €;7.214.550,35 €
2024-11-28;3.622,58 €;15.278,74 €;350.000,00 €;-361.656,16 €;6.852.894,18 €
2024-11-29;3.489,33 €;15.747,34 €;0,00 €;-12.258,01 €;6.840.636,18 €
2024-11-30;3.534,75 €;17.171,18 €;0,00 €;-13.636,43 €;6.826.999,74 €
2024-12-01;460.753,59 €;16.834,73 €;0,00 €;443.918,87 €;7.270.918,61 €
2024-12-02;427.850,54 €;15.297,42 €;0,00 €;412.553,12 €;7.683.471,74 €
2024-12-03;430.890,33 €;14.535,01 €;0,00 €;416.355,32 €;8.099.827,06 €
2024-12-04;392.526,84 €;17.242,91 €;0,00 €;375.283,93 €;8.475.110,98 €
2024-12-05;486.147,43 €;16.700,84 €;1.200.000,00 €;-730.553,41 €;7.744.557,58 €
2024-12-06;3.120,28 €;13.130,61 €;0,00 €;-10.010,34 €;7.734.547,24 €
2024-12-07;2.942,01 €;15.070,27 €;0,00 €;-12.128,26 €;7.722.418,97 €
2024-12-08;1.684,19 €;15.788,27 €;0,00 €;-14.104,08 €;7.708.314,89 €
2024-12-09;2.538,34 €;16.708,24 €;0,00 €;-14.169,90 €;7.694.144,99 €
2024-12-10;3.722,42 €;16.905,15 €;0,00 €;-13.182,73 €;7.680.962,26 €
2024-12-11;2.829,69 €;15.965,86 €;0,00 €;-13.136,17 €;7.667.826,08 €
2024-12-12;3.342,30 €;16.417,87 €;0,00 €;-13.075,58 €;7.654.750,51 €
2024-12-13;2.466,66 €;15.636,21 €;0,00 €;-13.169,55 €;7.641.580,96 €
2024-12-14;3.881,35 €;14.529,22 €;0,00 €;-10.647,87 €;7.630.933,09 €
2024-12-15;3.089,99 €;15.148,10 €;0,00 €;-12.058,12 €;7.618.874,97 €
2024-12-16;3.307,02 €;15.568,49 €;0,00 €;-12.261,47 €;7.606.613,51 €
2024-12-17;4.324,89 €;15.487,98 €;0,00 €;-11.163,09 €;7.595.450,42 €
2024-12-18;3.920,22 €;12.711,64 €;0,00 €;-8.791,42 €;7.586.658,99 €
2024-12-19;3.008,72 €;14.943,77 €;0,00 €;-11.935,06 €;7.574.723,94 €
